id_cidade;nm_cidade;uf
1357;Marizópolis;PB
1358;Massaranduba;PB
1359;Mataraca;PB
1360;Matinhas;PB
1361;Mato Grosso;PB
1362;Maturéia;PB
1363;Mogeiro;PB
1364;Montadas;PB
1365;Monte Horebe;PB
1366;Monteiro;PB
1367;Mulungu;PB
1368;Natuba;PB
1369;Nazarezinho;PB
1370;Nova Floresta;PB
1371;Nova Olinda;PB
1372;Nova Palmeira;PB
1373;Olho D'Água;PB
1374;Olivedos;PB
1375;Ouro Velho;PB
1376;Parari;PB
1377;Passagem;PB
1378;Patos;PB
1379;Paulista;PB
1380;Pedra Branca;PB
1381;Pedra Lavrada;PB
1382;Pedras de Fogo;PB
1383;Piancó;PB
1384;Picuí;PB
1385;Pilar;PB
1386;Pilões;PB
1387;Pilõezinhos;PB
1388;Pirpirituba;PB
1389;Pitimbu;PB
1390;Pocinhos;PB
1391;Poço Dantas;PB
1392;Poço de José de Moura;PB
1393;Pombal;PB
1394;Prata;PB
1395;Princesa Isabel;PB
1396;Puxinanã;PB
1397;Queimadas;PB
1398;Quixabá;PB
1399;Remígio;PB
1400;Pedro Régis;PB
1401;Riachão;PB
1402;Riachão do Bacamarte;PB
1403;Riachão do Poço;PB
1404;Riacho de Santo Antônio;PB
1405;Riacho dos Cavalos;PB
1406;Rio Tinto;PB
1407;Salgadinho;PB
1408;Salgado de São Félix;PB
1409;Santa Cecília;PB
1410;Santa Cruz;PB
1411;Santa Helena;PB
1412;Santa Inês;PB
1413;Santa Luzia;PB
1414;Santana de Mangueira;PB
1415;Santana dos Garrotes;PB
1416;Joca Claudino;PB
1417;Santa Rita;PB
1418;Santa Teresinha;PB
1419;Santo André;PB
1420;São Bento;PB
1421;São Bentinho;PB
1422;São Domingos do Cariri;PB
1423;São Domingos;PB
1424;São Francisco;PB
1425;São João do Cariri;PB
1426;São João do Tigre;PB
1427;São José da Lagoa Tapada;PB
1428;São José de Caiana;PB
1429;São José de Espinharas;PB
1430;São José dos Ramos;PB
1431;São José de Piranhas;PB
1432;São José de Princesa;PB
1433;São José do Bonfim;PB
1434;São José do Brejo do Cruz;PB
1435;São José do Sabugi;PB
1436;São José dos Cordeiros;PB
1437;São Mamede;PB
1438;São Miguel de Taipu;PB
1439;São Sebastião de Lagoa de Roça;PB
1440;São Sebastião do Umbuzeiro;PB
1441;Sapé;PB
1442;São Vicente do Seridó;PB
1443;Serra Branca;PB
1444;Serra da Raiz;PB
1445;Serra Grande;PB
1446;Serra Redonda;PB
1447;Serraria;PB
1448;Sertãozinho;PB
1449;Sobrado;PB
1450;Solânea;PB
1451;Soledade;PB
1452;Sossêgo;PB
1453;Sousa;PB
1454;Sumé;PB
1455;Tacima;PB
1456;Taperoá;PB
1457;Tavares;PB
1458;Teixeira;PB
1459;Tenório;PB
1460;Triunfo;PB
1461;Uiraúna;PB
1462;Umbuzeiro;PB
1463;Várzea;PB
1464;Vieirópolis;PB
1465;Zabelê;PB
